name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,left,a,46,46,0,,,,,,,,,murder,a,1,0.7938421250000829,None,,,,,,,,,,,,,0,46,46,27,,,,,150.93589341699953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.92768666699885,150.93589341699953,150.93589341699953,150.93589341699953,151.73203287499928,a,1,0.7938421250000829,None,151.73217204199864,151.73222516699934,151.73226270899977,151.7443884589993,151.7443884589993,151.98013704199911,151.99217595899972,151.99217595899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,47,47,0,,,,,,,,,gentle,l,1,0.7161332499999844,None,,,,,,,,,,,,,0,47,47,11,,,,,151.99217595899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9843015839997,151.99217595899972,151.99217595899972,151.99217595899972,152.71550949999983,l,1,0.7161332499999844,None,152.71565370899953,152.71570724999947,152.7157447919999,152.72798474999945,152.72798474999945,152.9642942089995,152.98997633399995,152.98997633399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,48,48,0,,,,,,,,,jail,a,1,0.6203956250010378,None,,,,,,,,,,,,,0,48,48,48,,,,,152.98997633399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.96788133399969,152.98997633399995,152.98997633399995,152.98997633399995,153.61660849999862,a,1,0.6203956250010378,None,153.61675345899857,153.6168066249993,153.6168513749999,153.6306901249991,153.6306901249991,153.86405291699884,153.89002087500012,153.89002087500012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,49,49,0,,,,,,,,,disaster,a,1,0.6139701249994687,None,,,,,,,,,,,,,0,49,49,36,,,,,153.89002087500012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.86799491700003,153.89002087500012,153.89002087500012,153.89002087500012,154.50766574999943,a,1,0.6139701249994687,None,154.50780612499875,154.50785883400022,154.50789712499864,154.51520529200025,154.51520529200025,154.7570492089999,154.77383058399937,154.77383058399937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.75734020900018,154.77383058399937,154.77383058399937,155.98114729199915,space,1.2051592499992694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.98123387499982,155.9941018339996,155.9941018339996,159.241738834,space,3.242666583000755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.24186258400005,159.2544707500001,159.2544707500001,160.74037183399923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.77456179199908,160.77456179199908,,,,,,,,,,,,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,0,0,0,,,,,,,,,cancer,,,,,a,1,0.9489099579986942,None,,,,,,,,,,,,,0,0,0,42,160.77456179199908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7354319999995,161.74837662499885,161.74837662499885,161.9901463749993,,,,,,,,,,,,,,,,,,,,,,,160.7651378749997,160.77456179199908,160.77456179199908,160.77456179199908,161.73161362499923,a,1,0.9489099579986942,None,161.73530904200015,161.73538791699866,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,1,1,0,,,,,,,,,love,,,,,l,1,0.6387337910000497,None,,,,,,,,,,,,,0,1,1,3,162.00197191699954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.64908862499942,162.66120425000008,162.66120425000008,162.89782445899982,162.92343337499915,162.92343337499915,,,,,,,,,,,,,,,,,,,,,161.9937666249989,162.00197191699954,162.00197191699954,162.00197191699954,162.64881999999852,l,1,0.6387337910000497,None,162.64899279199926,162.64904845899946,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,2,2,0,,,,,,,,,ugly,,,,,a,1,0.5792552500006423,None,,,,,,,,,,,,,0,2,2,41,162.92343337499915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.50850866699875,163.52010245899874,163.52010245899874,163.75712595899859,163.769086667,163.769086667,,,,,,,,,,,,,,,,,,,,,162.9014583749995,162.92343337499915,162.92343337499915,162.92343337499915,163.50823166699956,a,1,0.5792552500006423,None,163.50841058399965,163.5084659589993,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,3,3,0,,,,,,,,,crash,,,,,a,1,0.5567041659996903,None,,,,,,,,,,,,,0,3,3,26,163.769086667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.33200491699972,164.34397783399982,164.34397783399982,164.58128724999915,164.6067134169989,164.6067134169989,,,,,,,,,,,,,,,,,,,,,163.7610853749993,163.769086667,163.769086667,163.769086667,164.33175770900016,a,1,0.5567041659996903,None,164.3319072919985,164.33196116699946,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,4,4,0,,,,,,,,,jail,,,,,a,1,0.5519562919998862,None,,,,,,,,,,,,,0,4,4,48,164.6067134169989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1666237089994,165.18059854199964,165.18059854199964,165.41431795899916,165.42580283399911,165.42580283399911,,,,,,,,,,,,,,,,,,,,,164.5850492089994,164.6067134169989,164.6067134169989,164.6067134169989,165.16630049999912,a,1,0.5519562919998862,None,165.1664941250001,165.1665652089996,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,5,5,0,,,,,,,,,miracle,,,,,l,1,0.6614789579998614,None,,,,,,,,,,,,,0,5,5,19,165.42580283399911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.09218274999876,166.1039469589996,166.1039469589996,166.34045841700026,166.35278562500025,166.35278562500025,,,,,,,,,,,,,,,,,,,,,165.41793999999936,165.42580283399911,165.42580283399911,165.42580283399911,166.0918748339991,l,1,0.6614789579998614,None,166.09206341699974,166.09213279199867,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,6,6,0,,,,,,,,,stink,,,,,a,1,0.44838562499899126,None,,,,,,,,,,,,,0,6,6,34,166.35278562500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.80810012499933,166.81981216699933,166.81981216699933,167.05677720899985,167.06863837499986,167.06863837499986,,,,,,,,,,,,,,,,,,,,,166.34479512500002,166.35278562500025,166.35278562500025,166.35278562500025,166.80785720899985,a,1,0.44838562499899126,None,166.80800654199993,166.80806091699924,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,7,7,0,,,,,,,,,gentle,,,,,a,0,0.6564829999988433,None,,,,,,,,,,,,,0,7,7,11,167.06863837499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0398691249993,168.0480807089989,168.0480807089989,168.289683084,,,,,,,,,,,,,,,,,,,,,,,167.06074608400013,167.06863837499986,167.06863837499986,167.06863837499986,167.73304687499876,a,0,0.6564829999988433,None,167.7331919999997,168.03977320899867,167.74866629200005,167.74866629200005,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,8,8,0,,,,,,,,,gift,,,,,l,1,0.5318875419998221,None,,,,,,,,,,,,,0,8,8,16,168.30139054199935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.84214862499903,168.85389704199952,168.85389704199952,169.09055970899863,169.10256791699976,169.10256791699976,,,,,,,,,,,,,,,,,,,,,168.29347504199905,168.30139054199935,168.30139054199935,168.30139054199935,168.841893584,l,1,0.5318875419998221,None,168.8420538749997,168.84210949999942,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,9,9,0,,,,,,,,,freedom,,,,,l,1,0.5304676659998222,None,,,,,,,,,,,,,0,9,9,1,169.10256791699976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6417092089996,169.65364083399982,169.65364083399982,169.89059862499926,169.9026279589998,169.9026279589998,,,,,,,,,,,,,,,,,,,,,169.09459566700025,169.10256791699976,169.10256791699976,169.10256791699976,169.6414653339998,l,1,0.5304676659998222,None,169.6416152089987,169.6416698339999,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,10,10,0,,,,,,,,,rainbow,,,,,l,1,0.7770352919997094,None,,,,,,,,,,,,,0,10,10,14,169.9026279589998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.68374729199968,170.69759899999917,170.69759899999917,170.93127641699903,170.94394316699982,170.94394316699982,,,,,,,,,,,,,,,,,,,,,169.89457170899914,169.9026279589998,169.9026279589998,169.9026279589998,170.68343554199964,l,1,0.7770352919997094,None,170.6836279170002,170.68369783399976,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,11,11,0,,,,,,,,,diploma,,,,,a,0,0.5078027079998719,None,,,,,,,,,,,,,0,11,11,15,170.94394316699982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.75736675000007,171.76492416699875,171.76492416699875,172.00730987499992,172.02011287499954,172.02011287499954,,,,,,,,,,,,,,,,,,,,,170.9356609589995,170.94394316699982,170.94394316699982,170.94394316699982,171.45794712499992,a,0,0.5078027079998719,None,171.45809304199975,171.75729737499933,171.47033195899894,171.47033195899894,171.76492416699875,171.76492416699875,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,12,12,0,,,,,,,,,disaster,,,,,a,1,0.8463226669991855,None,,,,,,,,,,,,,0,12,12,36,172.02011287499954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.87501249999877,172.88691829199888,172.88691829199888,173.12415254199914,173.13616349999938,173.13616349999938,,,,,,,,,,,,,,,,,,,,,172.01220124999963,172.02011287499954,172.02011287499954,172.02011287499954,172.8747661669986,a,1,0.8463226669991855,None,172.87491508399944,172.87497166699904,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,13,13,0,,,,,,,,,family,,,,,l,1,0.6721690829999716,None,,,,,,,,,,,,,0,13,13,21,173.13616349999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.81720162499914,173.8308272919985,173.8308272919985,174.06455379199906,174.09025070899952,174.09025070899952,,,,,,,,,,,,,,,,,,,,,173.12805962499988,173.13616349999938,173.13616349999938,173.13616349999938,173.81688854200002,l,1,0.6721690829999716,None,173.8170827089998,173.81715212499876,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,14,14,0,,,,,,,,,lucky,,,,,l,1,0.5711642500009475,None,,,,,,,,,,,,,0,14,14,13,174.09025070899952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.66569899999922,174.67764791699847,174.67764791699847,174.91490916699877,174.92699895899932,174.92699895899932,,,,,,,,,,,,,,,,,,,,,174.06862887499847,174.09025070899952,174.09025070899952,174.09025070899952,174.66544966699985,l,1,0.5711642500009475,None,174.66560324999955,174.6656586249992,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,15,15,0,,,,,,,,,poison,,,,,a,1,0.6650934999997844,None,,,,,,,,,,,,,0,15,15,33,174.92699895899932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.5987801249994,175.6107194999986,175.6107194999986,175.84834137500002,175.86079916699964,175.86079916699964,,,,,,,,,,,,,,,,,,,,,174.91874224999992,174.92699895899932,174.92699895899932,174.92699895899932,175.59852941699864,a,1,0.6650934999997844,None,175.59868579199974,175.5987409169993,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,16,16,0,,,,,,,,,loyal,,,,,l,1,0.5808330420004495,None,,,,,,,,,,,,,0,16,16,8,175.86079916699964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.44959174999894,176.4615277920002,176.4615277920002,176.698180166999,176.72350966699923,176.72350966699923,,,,,,,,,,,,,,,,,,,,,175.8522940419989,175.86079916699964,175.86079916699964,175.86079916699964,176.44935379199887,l,1,0.5808330420004495,None,176.44949941699997,176.4495530839995,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,17,17,0,,,,,,,,,honor,,,,,a,0,0.616907915999036,None,,,,,,,,,,,,,0,17,17,18,176.72350966699923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.6484927499987,177.6563993339987,177.6563993339987,177.89083299999947,177.90345558399895,177.90345558399895,,,,,,,,,,,,,,,,,,,,,176.70204029199886,176.72350966699923,176.72350966699923,176.72350966699923,177.34870016700006,a,0,0.616907915999036,None,177.34884333399896,177.6484232089988,177.36141845899874,177.36141845899874,177.6563993339987,177.6563993339987,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,18,18,0,,,,,,,,,paradise,,,,,l,1,0.47544708299938065,None,,,,,,,,,,,,,0,18,18,24,177.90345558399895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.38257958400027,178.39472724999905,178.39472724999905,178.63118512499932,178.64283620899914,178.64283620899914,,,,,,,,,,,,,,,,,,,,,177.89562416699846,177.90345558399895,177.90345558399895,177.90345558399895,178.38233424999999,l,1,0.47544708299938065,None,178.38248274999933,178.38253879199874,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,19,19,0,,,,,,,,,sunrise,,,,,l,1,0.6077415830004611,None,,,,,,,,,,,,,0,19,19,20,178.64283620899914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.2581414999986,179.26985174999936,179.26985174999936,179.50707845899888,179.51885841699914,179.51885841699914,,,,,,,,,,,,,,,,,,,,,178.63474220900025,178.64283620899914,178.64283620899914,178.64283620899914,179.25789516700024,l,1,0.6077415830004611,None,179.25804704199982,179.25810133399864,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,20,20,0,,,,,,,,,peace,,,,,l,1,0.5491009590004978,None,,,,,,,,,,,,,0,20,20,4,179.51885841699914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.07545341699915,180.0872598749993,180.0872598749993,180.3236608749994,180.335353167,180.335353167,,,,,,,,,,,,,,,,,,,,,179.5108965419986,179.51885841699914,179.51885841699914,179.51885841699914,180.07515333399897,l,1,0.5491009590004978,None,180.07534720900003,180.0754132919992,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,21,21,0,,,,,,,,,friend,,,,,a,0,0.8465655420004623,None,,,,,,,,,,,,,0,21,21,6,180.335353167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4907129589992,181.49973829199917,181.49973829199917,181.7407544589987,181.7528672919998,181.7528672919998,,,,,,,,,,,,,,,,,,,,,180.3272071249994,180.335353167,180.335353167,180.335353167,181.1919240419993,a,0,0.8465655420004623,None,181.19211274999907,181.4906444999997,181.20491641699846,181.20491641699846,181.49973829199917,181.49973829199917,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,right,l,22,22,0,,,,,,,,,diamond,,,,,l,1,0.9300417089998518,None,,,,,,,,,,,,,0,22,22,10,181.7528672919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.69163599999956,182.7032898339985,182.7032898339985,182.9409562089986,182.95289287499872,182.95289287499872,,,,,,,,,,,,,,,,,,,,,181.7450302090001,181.7528672919998,181.7528672919998,181.7528672919998,182.69138799999928,l,1,0.9300417089998518,None,182.6915394589996,182.69159662499987,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,23,23,0,,,,,,,,,evil,,,,,a,1,1.0296777920011664,None,,,,,,,,,,,,,0,23,23,43,182.95289287499872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.99180383400017,184.0034453749995,184.0034453749995,184.24037124999995,184.2530964589987,184.2530964589987,,,,,,,,,,,,,,,,,,,,,182.94470820899915,182.95289287499872,182.95289287499872,182.95289287499872,183.99155749999954,a,1,1.0296777920011664,None,183.99171000000024,183.99176474999877,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
,left,a,24,24,0,,,,,,,,,assault,,,,,a,1,0.8078448750002281,None,,,,,,,,,,,,,0,24,24,35,184.2530964589987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.066795834,185.07870124999863,185.07870124999863,185.3150010419995,185.32749408400014,185.32749408400014,,,,,,,,,,,,,,,,,,,,,184.24512833399967,184.2530964589987,184.2530964589987,184.2530964589987,185.066553749999,a,1,0.8078448750002281,None,185.0667020839992,185.06675616699977,,,,,,,,,,,,,,,490405,001,2025-04-13_22h07.35.287,IAT,2024.2.4,None,2025-04-13 22h08.10.778748 +0800,
