name,correctAns,keypad,thisN,thisTrialN,thisRepN,key_resp_A1.keys,key_resp_A1.corr,key_resp_A1.rt,key_resp_A1.duration,key_resp_A2.keys,key_resp_A2.corr,key_resp_A2.rt,key_resp_A2.duration,words,key_resp_B1.keys,key_resp_B1.corr,key_resp_B1.rt,key_resp_B1.duration,key_resp_B2.keys,key_resp_B2.corr,key_resp_B2.rt,key_resp_B2.duration,categories,key_resp_C1.keys,key_resp_C1.corr,key_resp_C1.rt,key_resp_C1.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Welcome.started,welcome.started,key_resp_22.started,Welcome.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.duration,Introduction.started,key_resp.started,information.started,Introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reminder_A1.started,key_resp_2.started,image_a1.started,reminder_A1.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ISI1500_A1.started,background_A.started,text_ISI1500_A1.started,ISI1500_A1.stopped,practice_Task_A1.started,background_A_2.started,text_A1.started,key_resp_A1.started,practice_Task_A1.stopped,trials.key_resp_A1.keys,trials.key_resp_A1.corr,trials.key_resp_A1.rt,trials.key_resp_A1.duration,feedback_A1.started,feedback_A1.stopped,ISI250_A1.started,background_A_4.started,text_ISI250_A1.started,ISI250_A1.stopped,background_A_3.started,feedback_text_A1.started,score_A1.started,score_A1_text.started,key_resp_score.started,score_A1.stopped,key_resp_score.keys,key_resp_score.rt,key_resp_score.duration,reminder_A2.started,key_resp_23.started,image_a2.started,reminder_A2.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.duration,record_Task_A2.started,background_A_5.started,text_A2.started,key_resp_A2.started,record_Task_A2.stopped,trials_4.key_resp_A2.keys,trials_4.key_resp_A2.corr,trials_4.key_resp_A2.rt,trials_4.key_resp_A2.duration,feedback_A2.started,feedback_A2.stopped,background_A_6.started,feedback_text_A2.started,background_A_6.stopped,feedback_text_A2.stopped,background_A_4.stopped,text_ISI250_A1.stopped,score_A2.started,score_A2_text.started,key_resp_3.started,score_A2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,reminder_B1.started,key_resp_24.started,image_b1.started,reminder_B1.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.duration,ISI1500_B1.started,background_B.started,text_ISI1500_B1.started,ISI1500_B1.stopped,practice_Task_B1.started,background_B_2.started,text_B1.started,key_resp_B1.started,practice_Task_B1.stopped,trials_7.key_resp_B1.keys,trials_7.key_resp_B1.corr,trials_7.key_resp_B1.rt,trials_7.key_resp_B1.duration,feedback_B1.started,feedback_B1.stopped,ISI250_B1.started,background_B_4.started,text_ISI250_B1.started,ISI250_B1.stopped,background_B_4.stopped,text_ISI250_B1.stopped,background_B_3.started,feedback_text_B1.started,background_B_3.stopped,feedback_text_B1.stopped,score_B1.started,score_B1_text.started,key_resp_6.started,score_B1.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,reminder_B2.started,key_resp_25.started,image_b2.started,reminder_B2.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.duration,background_B.stopped,text_ISI1500_B1.stopped,record_Task_B2.started,background_B_6.started,text_B2.started,key_resp_B2.started,record_Task_B2.stopped,trials_2.key_resp_B2.keys,trials_2.key_resp_B2.corr,trials_2.key_resp_B2.rt,trials_2.key_resp_B2.duration,feedback_B2.started,feedback_B2.stopped,background_B_5.started,feedback_text_B2.started,background_B_5.stopped,feedback_text_B2.stopped,score_B2.started,score_B2_text.started,key_resp_4.started,score_B2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,reminder_C1.started,key_resp_26.started,image_c1.started,reminder_C1.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.duration,ISI1500_C1.started,background_C.started,text_ISI1500_C1.started,ISI1500_C1.stopped,record_Task_C1.started,background_C_2.started,text_C1.started,key_resp_C1.started,record_Task_C1.stopped,trials_3.key_resp_C1.keys,trials_3.key_resp_C1.corr,trials_3.key_resp_C1.rt,trials_3.key_resp_C1.duration,feedback_C1.started,feedback_C1.stopped,ISI250_C1.started,background_C_4.started,text_ISI250_C1.started,background_C_4.stopped,text_ISI250_C1.stopped,ISI250_C1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,right,l,29,29,0,,,,,,,,,lucky,l,1,0.5249641659902409,None,,,,,,,,,,,,,,,,,,0,29,29,13,,,,,,,,,140.13095562499075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12297099998978,140.13095562499075,140.13095562499075,140.13095562499075,140.66068558298866,l,1,0.5249641659902409,None,140.66083962499397,140.6609003749909,140.6609375830012,140.67307166599494,140.67307166599494,140.90943929099012,140.92187316599302,140.92187316599302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,30,30,0,,,,,,,,,disaster,a,1,0.7346391250030138,None,,,,,,,,,,,,,,,,,,0,30,30,36,,,,,,,,,140.92187316599302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.91342354098742,140.92187316599302,140.92187316599302,140.92187316599302,141.66119895799784,a,1,0.7346391250030138,None,141.66134199999215,141.66140170799918,141.66143983299844,141.6757143750001,141.6757143750001,141.909982415993,141.92235158299445,141.92235158299445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,31,31,0,,,,,,,,,rainbow,l,1,0.6708460829977412,None,,,,,,,,,,,,,,,,,,0,31,31,14,,,,,,,,,141.92235158299445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.91408395799226,141.92235158299445,141.92235158299445,141.92235158299445,142.60308420799265,l,1,0.6708460829977412,None,142.60323483298998,142.6032935409894,142.603331374994,142.61494129100174,142.61494129100174,142.85219295798743,142.86450370799867,142.86450370799867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,32,32,0,,,,,,,,,vacation,l,1,0.9918215000070632,None,,,,,,,,,,,,,,,,,,0,32,32,17,,,,,,,,,142.86450370799867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.85617983299016,142.86450370799867,142.86450370799867,142.86450370799867,143.86022341599164,l,1,0.9918215000070632,None,143.8603675409977,143.86042633299076,143.86046387499664,143.87251745798858,143.87251745798858,144.1091032080003,144.13503687499906,144.13503687499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,33,33,0,,,,,,,,,abuse,a,1,0.5406073330086656,None,,,,,,,,,,,,,,,,,,0,33,33,25,,,,,,,,,144.13503687499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.11289083299926,144.13503687499906,144.13503687499906,144.13503687499906,144.67833516599785,a,1,0.5406073330086656,None,144.67852279100043,144.67859716599924,144.67864487499173,144.69251216598786,144.69251216598786,144.92563945800066,144.9371962909936,144.9371962909936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,34,34,0,,,,,,,,,love,l,1,1.0377131669956725,None,,,,,,,,,,,,,,,,,,0,34,34,3,,,,,,,,,144.9371962909936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.92930270799843,144.9371962909936,144.9371962909936,144.9371962909936,145.97765620799328,l,1,1.0377131669956725,None,145.9778489159944,145.97790733299917,145.9779449159978,145.98982229099784,145.98982229099784,146.2260368749994,146.23990483299713,146.23990483299713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,35,35,0,,,,,,,,,assault,a,1,0.7200701249967096,None,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,146.23990483299713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.23179058299866,146.23990483299713,146.23990483299713,146.23990483299713,146.97428204098833,a,1,0.7200701249967096,None,146.9744289579976,146.9744885830005,146.97452687499754,146.98442399999476,146.98442399999476,147.21852099998796,147.23024933299166,147.23024933299166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,36,36,0,,,,,,,,,vomit,a,1,0.7235362909996184,None,,,,,,,,,,,,,,,,,,0,36,36,44,,,,,,,,,147.23024933299166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.22220274999563,147.23024933299166,147.23024933299166,147.23024933299166,147.96106579099433,a,1,0.7235362909996184,None,147.96121133299312,147.9612695830001,147.9613070829946,147.97315783299564,147.97315783299564,148.20885329099838,148.22077983299096,148.22077983299096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,37,37,0,,,,,,,,,cancer,a,1,0.7072674590017414,None,,,,,,,,,,,,,,,,,,0,37,37,42,,,,,,,,,148.22077983299096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.21270445799746,148.22077983299096,148.22077983299096,148.22077983299096,148.93692583299708,a,1,0.7072674590017414,None,148.93711091599835,148.9371990829968,148.93724737499724,148.9489596659987,148.9489596659987,149.18544216599548,149.19768237500102,149.19768237500102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,38,38,0,,,,,,,,,crash,a,1,0.5722005830029957,None,,,,,,,,,,,,,,,,,,0,38,38,26,,,,,,,,,149.19768237500102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.18952787500166,149.19768237500102,149.19768237500102,149.19768237500102,149.77668408300087,a,1,0.5722005830029957,None,149.77683491598873,149.77689370799635,149.77693154099688,149.78904929099372,149.78904929099372,150.02631283299706,150.03904754099494,150.03904754099494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,39,39,0,,,,,,,,,cheer,l,1,0.5795359159965301,None,,,,,,,,,,,,,,,,,,0,39,39,5,,,,,,,,,150.03904754099494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.03042758299853,150.03904754099494,150.03904754099494,150.03904754099494,150.62818870799674,l,1,0.5795359159965301,None,150.62834108299285,150.62839908299793,150.62843812500068,150.64215183298802,150.64215183298802,150.87571704099537,150.88753254098992,150.88753254098992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,40,40,0,,,,,,,,,honest,l,1,0.8748847919923719,None,,,,,,,,,,,,,,,,,,0,40,40,12,,,,,,,,,150.88753254098992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.8797495829931,150.88753254098992,150.88753254098992,150.88753254098992,151.7700029999978,l,1,0.8748847919923719,None,151.77015595800185,151.77021387498826,151.77025099999446,151.78198504100146,151.78198504100146,152.01894729099877,152.03161812499457,152.03161812499457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,41,41,0,,,,,,,,,hatred,a,1,0.5384642089920817,None,,,,,,,,,,,,,,,,,,0,41,41,37,,,,,,,,,152.03161812499457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.02357220799604,152.03161812499457,152.03161812499457,152.03161812499457,152.57801499999186,a,1,0.5384642089920817,None,152.57815704098903,152.5782154579938,152.57825299999968,152.59013512499223,152.59013512499223,152.82549529099197,152.8374543329992,152.8374543329992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,42,42,0,,,,,,,,,divorce,a,1,0.6337522500107298,None,,,,,,,,,,,,,,,,,,0,42,42,47,,,,,,,,,152.8374543329992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.82958279098966,152.8374543329992,152.8374543329992,152.8374543329992,153.477278499995,a,1,0.6337522500107298,None,153.47742504099733,153.47748299999512,153.4775216249982,153.48977674999333,153.48977674999333,153.72610258299392,153.75177037499088,153.75177037499088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,43,43,0,,,,,,,,,diamond,l,1,0.6840246670035413,None,,,,,,,,,,,,,,,,,,0,43,43,10,,,,,,,,,153.75177037499088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.73006654100027,153.75177037499088,153.75177037499088,153.75177037499088,154.4455681249965,l,1,0.6840246670035413,None,154.4457120829902,154.44577045799815,154.4458069579996,154.45922191599675,154.45922191599675,154.69283162499778,154.7184973330004,154.7184973330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,44,44,0,,,,,,,,,laughter,l,1,0.595136709001963,None,,,,,,,,,,,,,,,,,,0,44,44,23,,,,,,,,,154.7184973330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.69709083299676,154.7184973330004,154.7184973330004,154.7184973330004,155.3196266659943,l,1,0.595136709001963,None,155.3197684159968,155.31982608299586,155.3198639159964,155.33163679100107,155.33163679100107,155.56855099998938,155.58095124999818,155.58095124999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,45,45,0,,,,,,,,,pollute,a,1,0.6149394579988439,None,,,,,,,,,,,,,,,,,,0,45,45,38,,,,,,,,,155.58095124999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.57280204098788,155.58095124999818,155.58095124999818,155.58095124999818,156.2034779159876,a,1,0.6149394579988439,None,156.2036631660012,156.2037447499897,156.20379337499617,156.21572866599308,156.21572866599308,156.45220766599232,156.4641916249966,156.4641916249966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,46,46,0,,,,,,,,,filth,a,1,1.2964190829952713,None,,,,,,,,,,,,,,,,,,0,46,46,28,,,,,,,,,156.4641916249966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.45599599998968,156.4641916249966,156.4641916249966,156.4641916249966,157.76960400000098,a,1,1.2964190829952713,None,157.7697493329906,157.76980837500014,157.7698489579925,157.78240508299496,157.78240508299496,158.01924595799937,158.03185824998945,158.03185824998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,47,47,0,,,,,,,,,friend,l,1,0.561164209007984,None,,,,,,,,,,,,,,,,,,0,47,47,6,,,,,,,,,158.03185824998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.02391145798902,158.03185824998945,158.03185824998945,158.03185824998945,158.60287112499645,l,1,0.561164209007984,None,158.6030169579899,158.60307537499466,158.60311366598762,158.61484754100093,158.61484754100093,158.85217783298867,158.8644119160017,158.8644119160017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,48,48,0,,,,,,,,,poverty,a,1,2.268955666004331,None,,,,,,,,,,,,,,,,,,0,48,48,46,,,,,,,,,158.8644119160017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.85635083299712,158.8644119160017,158.8644119160017,158.8644119160017,161.1363443750015,a,1,2.268955666004331,None,161.1364921659988,161.1365502080007,161.13658708299045,161.1490864160005,161.1490864160005,161.38554095799918,161.3974564579985,161.3974564579985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,49,49,0,,,,,,,,,death,a,1,0.4722545839904342,None,,,,,,,,,,,,,,,,,,0,49,49,31,,,,,,,,,161.3974564579985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.38949974998832,161.3974564579985,161.3974564579985,161.3974564579985,161.87805962499988,a,1,0.4722545839904342,None,161.87820479099173,161.87826208298793,161.87829862500075,161.89011929099797,161.89011929099797,162.12635787499312,162.1429752499971,162.1429752499971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.1266423749912,162.1429752499971,162.1429752499971,164.2753648749931,space,2.1275610829907237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.27545249999093,164.29106574998877,164.29106574998877,165.66074470798776,space,1.3668709159974242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.66083649999928,165.67352224999922,165.67352224999922,167.16011958300078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.19793420800124,167.19793420800124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,0,0,0,,,,,,,,,crash,,,,,a,1,0.5407408749888418,None,,,,,,,,,,,,,,,,,,0,0,0,26,,,,,167.19793420800124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.7481996659917,167.7611710409983,167.7611710409983,168.00149687498924,,,,,,,,,,,,,,,,,,,,,,,167.1843499999959,167.19793420800124,167.19793420800124,167.19793420800124,167.7444156249985,a,1,0.5407408749888418,None,167.7480773749994,167.74815408299037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,1,1,0,,,,,,,,,health,,,,,l,1,0.522576792005566,None,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,168.01392120799574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.54525899999135,168.55909287498798,168.55909287498798,168.7931649999955,168.80465858300158,168.80465858300158,,,,,,,,,,,,,,,,,,,,,168.00564179099456,168.01392120799574,168.01392120799574,168.01392120799574,168.54499537499214,l,1,0.522576792005566,None,168.54515804100083,168.54521858299267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,left,a,2,2,0,,,,,,,,,ugly,,,,,a,1,0.5688817500049481,None,,,,,,,,,,,,,,,,,,0,2,2,41,,,,,168.80465858300158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.37788795799133,169.38996862499334,169.38996862499334,169.62668070799555,169.6389199159894,169.6389199159894,,,,,,,,,,,,,,,,,,,,,168.7965995830018,168.80465858300158,168.80465858300158,168.80465858300158,169.3776351659908,a,1,0.5688817500049481,None,169.37778874998912,169.37784824999108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
,right,l,3,3,0,,,,,,,,,love,,,,,l,1,0.6305503750045318,None,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,169.6389199159894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.27776416599227,170.28982591599924,170.28982591599924,170.52656774999923,170.53911620799045,170.53911620799045,,,,,,,,,,,,,,,,,,,,,169.63041504099965,169.6389199159894,169.6389199159894,169.6389199159894,170.27752041599888,l,1,0.6305503750045318,None,170.27766662499926,170.2777253749955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027378,001,2025-04-15_14h28.13.107,IAT,2024.2.4,None,2025-04-15 14h28.39.149208 +0800,
